SlNo,Slide_No,State,District,Slide_Name,NH_SH_Location,Latitude,Longitude,Material_Involved,Movement_Type,History,elevation_m,slope_deg,aspect_deg,lulc_class,clay_surface_pct,nearest_road_type,nearest_road_name,nearest_road_ref,road_distance_m,nearest_settlement_type,nearest_settlement_population,nearest_settlement_name,settlement_distance_m,event_date,rainfall_mm
26450,SKM/WS/78A07/2015/361,Sikkim,West Sikkim,,,27.27549934387207,88.308056,Debris,Slide,,1571,39,216,10,28.0,service,,,122.74460943650278,village,0,Legship,3311.0547862877424,,
26448,SKM/WS/78A07/2015/362,Sikkim,West Sikkim,,,27.273250579833984,88.303417,Debris,Slide,,1284,39,155,10,26.0,tertiary,,,10.323411755161,village,0,Legship,2916.260638533143,,
26405,SKM/WS/78A07/2015/363,Sikkim,West Sikkim,,Legship-Mayong Road,27.257194,88.305444,Debris,Slide,,661,33,293,10,23.0,tertiary,,,2.5757917807972097,village,0,Rinchingpong,3836.254059286298,,
26421,SKM/WS/78A07/2015/364,Sikkim,West Sikkim,,Legship-Mayong Road,27.260194,88.302417,Debris,Slide,,560,39,252,10,27.0,tertiary,,,1.6542302162336715,village,0,Legship,3517.6337096714383,,
26604,SKM/WS/78A07/2015/376,Sikkim,West Sikkim,,Narkhola Road,27.400278091430664,88.356861,Debris,Slide,,1558,33,270,10,24.0,path,,,536.2237673318219,town,2282,Ravangla,10593.745561312291,,
26603,SKM/WS/78A07/2015/377,Sikkim,West Sikkim,,Narkhola Road,27.399806,88.329139,Debris,Slide,,1922,33,266,60,26.0,unclassified,,,8.534932021839092,town,2282,Ravangla,11082.9751290295,,
26483,SKM/WS/78A07/2015/380,Sikkim,West Sikkim,,,27.29341697692871,88.294917,Debris,Slide,,747,42,6,10,23.0,tertiary,,,0.339122866226402,village,0,Legship,2434.687173450326,,
26535,SKM/WS/78A07/2015/381,Sikkim,West Sikkim,,Chongrang Road,27.351499557495117,88.273028,Debris,Slide,,1548,33,170,10,26.0,unclassified,,,2.7194203489868496,village,0,Yuksom,5756.957787074858,,
26124,SKM/WS/78A08/2015/265,Sikkim,West Sikkim,,Namchi-Assangthang Road,27.145444,88.305694,Debris,Slide,,1136,12,222,30,29.0,unclassified,,,3.1461885571311776,village,0,Assangthang,2510.05651978924,,
26129,SKM/WS/78A08/2015/266,Sikkim,West Sikkim,,Namchi-Assangthang Road,27.15102767944336,88.309889,Debris,Slide,,1211,22,350,10,25.0,unclassified,,,1.6767093087786231,village,0,Assangthang,1908.563536843756,,
26133,SKM/WS/78A08/2015/267,Sikkim,West Sikkim,,Namchi-Assangthang Road,27.153306,88.3134994506836,Debris,Slide,,1211,32,298,10,25.0,unclassified,,,20.996356992343316,village,0,Assangthang,1509.475266014175,,
26168,SKM/WS/78A08/2015/268,Sikkim,West Sikkim,,Namchi-Assangthang Road,27.159639,88.318889,Debris,Subsidence,,1342,26,309,10,29.0,tertiary,,ODR,1.6710860989247007,village,0,Assangthang,1089.006076726683,,
26157,SKM/WS/78A08/2015/270,Sikkim,West Sikkim,,Namchi-Assangthang Road,27.158222198486328,88.34324645996094,Debris,Slide,,1335,44,9,10,25.0,tertiary,,,24.054761260275363,village,0,Assangthang,1500.194894233182,,
26156,SKM/WS/78A08/2015/271,Sikkim,West Sikkim,,Namchi-Assangthang Road,27.158139,88.344806,Debris,Slide,,1355,33,28,10,27.0,tertiary,,,18.69800681418698,village,0,Assangthang,1649.2032622349252,,
26147,SKM/WS/78A08/2015/293,Sikkim,West Sikkim,,Namchi-Jorthang Road,27.15769386291504,88.306806,Debris,Slide,,854,28,277,10,25.0,tertiary,,,5.642422965075362,village,0,Assangthang,2182.093895166193,,
26167,SKM/WS/78A08/2015/294,Sikkim,West Sikkim,,Namchi-Jorthang Road,27.15947151184082,88.300028,Debris,Slide,,640,26,272,10,25.0,tertiary,,,21.373968139340256,village,0,Assangthang,2877.823341942105,,
26075,SKM/WS/78A08/2015/315,Sikkim,West Sikkim,,Melli-Jorethang Road,27.110583,88.340472,Debris,Slide,,324,43,178,30,25.0,primary,,SH,11.674865714642529,village,0,Manpur,2439.0787503043043,,
26086,SKM/WS/78A08/2015/316,Sikkim,West Sikkim,,Melli-Jorethang Road,27.123889,88.319778,Debris,Slide,,408,29,331,10,26.0,primary,,SH,49.763344412415336,village,0,Assangthang,3567.9139463245488,,
26093,SKM/WS/78A08/2015/317,Sikkim,West Sikkim,,Melli-Jorethang Road,27.12647247314453,88.3167495727539,Debris,Slide,,354,39,211,10,27.0,primary,,SH,3.120478006518544,village,0,Assangthang,3382.829204188286,,
26094,SKM/WS/78A08/2015/318,Sikkim,West Sikkim,,Melli-Jorethang Road,27.127194,88.308306,Debris,Slide,,331,37,228,10,27.0,primary,,SH,1.762031729443586,town,0,Jorethang,2605.579758192342,,
26095,SKM/WS/78A08/2015/319,Sikkim,West Sikkim,,Melli-Jorethang Road,27.128250122070312,88.292194,Debris,Slide,,349,39,187,30,27.0,primary,,SH,5.065875242619205,town,0,Jorethang,1026.3494960866165,,
26289,SKM/WS/78A08/2015/347,Sikkim,West Sikkim,,legship-Sikkip Road,27.21355628967285,88.321833,Debris,Slide,,487,30,74,10,27.0,primary,,SH,0.5135205809056745,village,0,Reshi,1873.9244881791687,,
26280,SKM/WS/78A08/2015/348,Sikkim,West Sikkim,,legship-Sikkip Road,27.20691680908203,88.323278,Debris,Slide,,455,27,95,10,25.0,primary,,SH,6.32436504163897,village,0,Reshi,2430.81902044003,,
26274,SKM/WS/78A08/2015/349,Sikkim,West Sikkim,,legship-Sikkip Road,27.204694,88.3237533569336,Debris,Slide,,466,42,105,10,27.0,primary,,SH,11.632123381119609,village,0,Reshi,2638.2941162915213,,
26248,SKM/WS/78A08/2015/350,Sikkim,West Sikkim,,legship-Sikkip Road,27.191638946533203,88.325861,Debris,Slide,,479,33,118,10,30.0,primary,,SH,2.0469348158572913,village,0,Reshi,3925.204804628283,,
26239,SKM/WS/78A08/2015/351,Sikkim,West Sikkim,,legship-Sikkip Road,27.18636131286621,88.320417,Debris,Slide,,454,32,183,10,25.0,primary,,SH,3.823439007267785,village,0,Assangthang,3571.603635719334,,
26266,SKM/WS/78A08/2015/366,Sikkim,West Sikkim,,Kaluk-Rinchenpong Road,27.201749801635746,88.268194,Debris,Slide,,1138,31,12,10,24.0,unclassified,,,0.6359295884328965,village,0,Reshi,4320.911575213592,,
26297,SKM/WS/78A08/2015/367,Sikkim,West Sikkim,,Kaluk-Rinchenpong Road,27.21672248840332,88.274639,Debris,Slide,,1268,37,154,10,24.0,unclassified,,,16.090465508135935,village,0,Rinchingpong,2908.9423206054876,,
26364,SKM/WS/78A08/2015/368,Sikkim,West Sikkim,,Kaluk-Rinchenpong Road,27.243806,88.27249908447266,Debris,Slide,,1623,23,77,10,23.0,unclassified,,,12.55440297176797,village,0,Rinchingpong,245.8613234743584,,
26306,SKM/WS/78A08/2015/369,Sikkim,West Sikkim,,Sangadorji-Bum Road,27.21991729736328,88.27630615234375,Debris,Slide,,1548,33,160,10,25.0,unclassified,,,6.300290399870626,village,0,Rinchingpong,2590.77902822579,,
26307,SKM/WS/78A08/2015/370,Sikkim,West Sikkim,,Sangadorji-Bum Road,27.220306396484375,88.261861,Debris,Slide,,1608,36,148,10,25.0,unclassified,,,274.31695839640213,village,0,Rinchingpong,2620.9694415316935,,
26310,SKM/WS/78A08/2015/371,Sikkim,West Sikkim,,Sangadorji-Bum Road,27.22077751159668,88.279917,Debris,Slide,,1517,44,130,10,24.0,unclassified,,,9.969437870773586,village,0,Reshi,2535.4734366647417,,
26319,SKM/WS/78A08/2015/372,Sikkim,West Sikkim,,Sangadorji-Bum Road,27.222917,88.281972,Debris,Slide,,1506,25,127,10,26.0,unclassified,,,1.0175361619163783,village,0,Reshi,2331.166504989003,,
26308,SKM/WS/78A08/2015/373,Sikkim,West Sikkim,,Sangadorji-Bum Road,27.22047233581543,88.281028,Debris,Slide,,1432,31,129,10,24.0,unclassified,,,0.0194413338137969,village,0,Reshi,2427.272407102887,,
26249,SKM/WS/78A08/2015/374,Sikkim,West Sikkim,,Sangadorji-Bum Road,27.191917419433594,88.28849792480469,Debris,Slide,,1272,25,189,10,26.0,unclassified,,,13.029679042299454,village,0,Reshi,3729.233541951418,,
26234,SKM/WS/78A08/2015/378,Sikkim,West Sikkim,,,27.181222,88.309528,Debris,Slide,,436,37,133,10,27.0,primary,,SH,3.919625867387299,village,0,Assangthang,3468.893646408318,,
26137,SKM/WS/78A08/2015/379,Sikkim,West Sikkim,,,27.15449905395508,88.275667,Debris,Slide,,755,31,213,10,28.0,unclassified,,,10.394241613145343,village,0,Zoom,1614.8955724221212,,
26101,SKM/WS/78A08/2015/382,Sikkim,West Sikkim,,Jorthang-Malbasey Road,27.129861,88.266222,Debris,Slide,,396,50,136,10,26.0,tertiary,,,0.3681091836533029,village,0,Naya Bazaar,1016.8384300995738,,
26099,SKM/WS/78A08/2015/383,Sikkim,West Sikkim,,Jorthang-Malbasey Road,27.128972,88.262111,Debris,Slide,,408,34,143,10,26.0,tertiary,,,5.541211833467633,village,0,Naya Bazaar,1437.098400798392,,
26264,SKM/WS/78A08/2015/384,Sikkim,West Sikkim,,Sikkip-Wak-Namchi Road,27.20086097717285,88.340861,Debris,Slide,,995,23,245,10,29.0,unclassified,,,3.46248280551729,village,0,Reshi,4223.3157873451355,,
26353,SKM/WS/78A08/2015/387,Sikkim,West Sikkim,,Tinktitam village Road,27.239972,88.332778,Debris,Slide,,1298,19,324,10,25.0,tertiary,,,5.819923939466456,village,0,Reshi,3377.277054912335,,
26362,SKM/WS/78A08/2015/388,Sikkim,West Sikkim,,Tinktitam village Road,27.242139,88.327389,Debris,Slide,,1317,29,29,10,26.0,tertiary,,,4.683325605053448,village,0,Reshi,3132.229456543709,,
26358,SKM/WS/78A08/2015/389,Sikkim,West Sikkim,,Tinktitam village Road,27.240638732910156,88.306056,Debris,Slide,,963,44,268,10,23.0,tertiary,,,72.32052527099502,village,0,Reshi,2082.8705481138745,,
26331,SKM/WS/78A08/2015/391,Sikkim,West Sikkim,,Tinktitam village Road,27.23058319091797,88.306056,Debris,Slide,,715,36,158,10,24.0,tertiary,,,10.28534419881972,village,0,Reshi,967.2071173595584,,
26325,SKM/WS/78A08/2015/392,Sikkim,West Sikkim,,Tinktitam village Road,27.226556,88.308861,Debris,Slide,,651,40,254,10,26.0,tertiary,,,8.870574242762647,village,0,Reshi,620.2459670482897,,
26833,TR/DHA/84A02/2015/17,Tripura,Dhalai,,,23.687417,92.054528,Debris,Slide,,182,26,283,10,27.0,residential,,,3912.5094184588047,village,0,,6640.100215249647,,
26837,TR/DHA/84A02/2015/2,Tripura,Dhalai,Ratiapara slide,Near Ratiapara,23.69300079345703,92.014361,Debris,Slide,,234,20,197,10,29.0,residential,,,3378.3647963222325,village,0,,10770.397428518005,,
26840,TR/DHA/84A02/2015/21,Tripura,Dhalai,,,23.699249267578125,92.044694,Debris,Slide,,113,17,239,10,27.0,residential,,,4440.892201621075,village,0,,7813.306572504741,,
26864,TR/NTR/84A05/2015/12,Tripura,North Tripura,,~2km S of Bangla village,23.927194,92.275389,Debris,Fall,,691,23,19,10,30.0,secondary,,,0.5751873960495206,village,0,Jampuii Hills,4211.7025660536765,,
26863,TR/NTR/84A05/2015/13,Tripura,North Tripura,,Tlansang,23.914472,92.27124786376952,Debris,Slide,,733,29,4,10,31.0,secondary,,,15.17082749272772,village,0,Chhimluang,5479.525759699095,,
26862,TR/NTR/84A05/2015/14,Tripura,North Tripura,,Tlansang,23.906917,92.271944,Debris,Slide,,732,24,159,10,33.0,secondary,,,10.088442554941398,village,0,Sabual,4854.131909049544,,
26858,TR/NTR/84A05/2015/27,Tripura,North Tripura,,Near Tharmapara,23.896806,92.283361,Debris,Slide,,382,23,19,10,31.0,secondary,,,918.718765686628,village,0,Sabual,4184.69356831833,,
26857,TR/NTR/84A05/2015/28,Tripura,North Tripura,,,23.896194458007812,92.296667,Debris,Slide,,156,12,67,10,29.0,secondary,,,2274.9389547109276,village,0,Sabual,4937.3450521618415,,
26861,TR/NTR/84A05/2015/29,Tripura,North Tripura,,~3.5 km NW of Tharmapara,23.89994430541992,92.279222,Debris,Slide,,511,19,27,10,31.0,secondary,,,554.6931880466466,village,0,Sabual,4316.5576987782615,,
26854,TR/NTR/84A05/2015/30,Tripura,North Tripura,,W of Tharmapara,23.89125061035156,92.288056,Debris,Slide,,304,27,79,10,27.0,secondary,,,1518.107918926909,village,0,Sabual,3945.929221870321,,
26856,TR/NTR/84A05/2015/31,Tripura,North Tripura,,W of Tharmapara,23.89466667175293,92.287972,Debris,Slide,,330,9,128,10,27.0,secondary,,,1408.120615398711,village,0,Sabual,4239.090726678368,,
26853,TR/NTR/84A05/2015/32,Tripura,North Tripura,,W of Tharmapara,23.891082763671875,92.288361,Debris,Slide,,293,25,76,10,28.0,secondary,,,1552.463740570791,village,0,Sabual,3951.572771096267,,
26859,TR/NTR/84A05/2015/33,Tripura,North Tripura,,W of Tharmapara,23.896806,92.283361,Debris,Slide,,382,23,19,10,31.0,secondary,,,918.718765686628,village,0,Sabual,4184.69356831833,,
26860,TR/NTR/84A05/2015/34,Tripura,North Tripura,,W of Tharmapara,23.89755630493164,92.282889,Debris,Slide,,405,32,126,10,32.0,secondary,,,869.2956302158634,village,0,Sabual,4234.653572887966,,
26874,TR/NTR/84D08/2015/11,Tripura,North Tripura,,Vaisam,24.063194274902344,92.2822494506836,Debris,Flow,,432,27,162,10,30.0,unclassified,,,228.7321069048205,village,1500,Vanghmun,8291.258080890313,,
26870,TR/NTR/84D08/2015/35,Tripura,North Tripura,,Kanchanpur-Jampui road,24.031139,92.25350189208984,Debris,Slide,,134,6,139,10,26.0,secondary,,,98.14849566245532,village,1500,Vanghmun,5387.1667316894,,
289,ASM/DIM/83C15/2017/01,Assam,Dima Hasao,Dehangi Slide,Umrangso_Dehangi Highway,25.423438,92.985022,Debris cum earth,Slide,,256,21,205,10,29.0,trunk,,NH627;SH-1020,0.2714482711031359,hamlet,0,Dihāngi,655.6482544456036,,
257,ASM/DIM/83C15/2017/04,Assam,Dima Hasao,Kobak,New Sangbar-Kobak Road,25.290088653564453,92.799175,Debris cum earth,Slide,,1090,12,225,30,29.0,tertiary,,,8.029575481431637,village,0,Kobak,788.5635184122099,,
335,ASM/DIM/83C15/2017/07,Assam,Dima Hasao,Dalmia cement plant slide.,"Dalmia cement plant, 16 kilo.",25.514020919799805,92.765435,Debris cum earth,Slide,,483,11,55,10,30.0,unclassified,,,6.921149159029202,hamlet,0,Umrāngso (16km),218.31082934170544,,
288,ASM/DIM/83C15/2017/09,Assam,Dima Hasao,Dehangi Slide,Near Dehangi village,25.422534942626953,92.989119,Debris cum earth,Slide,,210,8,77,10,29.0,primary,SH16,SH16;SH-020,14.218399411640917,hamlet,0,Dihāngi,299.2543780637204,,
312,ASM/DIM/83C15/2017/11,Assam,Dima Hasao,Amrudissa slide,Near Amrudisa village,25.441734313964844,92.892033,Debris cum earth,Slide,,618,3,144,10,31.0,trunk,,NH627;SH-1020,9.448483166259432,hamlet,0,Bigaon,3062.8450407080086,,
297,ASM/DIM/83C15/2017/12,Assam,Dima Hasao,Baigaon Slide,Near Baigaon village,25.434031,92.8850555419922,Debris cum earth,Slide,,632,11,55,40,27.0,trunk,,NH627;SH-1020,11.3741992327831,hamlet,0,Bigaon,1989.5616495038917,,
1859,AP/DV/82P/13/2022/LS-107,Arunachal Pradesh,Dibang Valley,Mipi Slide,Anini to Mipi,28.62504768371582,95.857251,Earth,Slide,,807,30,303,30,23.0,trunk,,NH313,11.434358815370844,hamlet,0,Aprunli,2177.6272952303993,,
1862,AP/DV/82P/13/2022/LS-108,Arunachal Pradesh,Dibang Valley,Mipi slide,South of Mipi Village.,28.62820816040039,95.8564682006836,Earth,Slide,,831,43,267,30,24.0,trunk,,NH313,9.22184960446878,hamlet,0,Aprunli,2533.898551704962,,
1883,AP/DV/82P/13/2022/LS-109,Arunachal Pradesh,Dibang Valley,Mipi slide,South of Mipi village,28.76380157470703,95.868513,Earth,Slide,,1288,34,241,30,20.0,trunk,,NH313,31.3759817159194,village,0,Ilupu,1444.336673714156,,
1885,AP/DV/82P/13/2022/LS-111,Arunachal Pradesh,Dibang Valley,Mipi slide,TwoardMipi village,28.77363014221191,95.869239,Earth,Slide,,1307,36,271,30,21.0,trunk,,NH313,14.312495165829237,village,0,Ilupu,368.849781163979,,
1886,AP/DV/82P/13/2022/LS-112,Arunachal Pradesh,Dibang Valley,Mipi Slide,South of Mipi Village.,28.774623,95.89086151123048,Earth,Slide,,1284,38,5,30,20.0,trunk,,NH313,40.267965764281435,village,0,Amboli,1033.6989910951231,,
1889,AP/DV/82P/13/2022/LS-115,Arunachal Pradesh,Dibang Valley,Mipi slide,Towards Mipi village.,28.775918,95.874296,Earth,Slide,,1302,24,22,10,20.0,trunk,,NH313,47.66948434047855,village,0,Ilupu,355.6107718859787,,
1903,AP/DV/82P/13/2022/LS-119,Arunachal Pradesh,Dibang Valley,MipiSlide,South of Mipi Village.,28.80924415588379,95.92820739746094,Earth,Slide,,1344,40,79,10,25.0,unclassified,,,7.309853342123737,village,0,Etabe,698.3835094037809,,
1906,AP/DV/82P/13/2022/LS-120,Arunachal Pradesh,Dibang Valley,Mipi Slide,"Below GREF camp, Mipi Village.",28.813905,95.920439,Earth,Slide,,1574,22,153,30,23.0,tertiary,Anini - Dembuen Road,,1.5958091171404325,hamlet,0,Makuni,1378.5086455963938,,
1905,AP/DV/82P/13/2022/LS-121,Arunachal Pradesh,Dibang Valley,Mipi Slide,Near Mipi Village,28.813804626464844,95.919362,Earth,Slide,,1592,33,117,10,22.0,tertiary,Anini - Dembuen Road,,12.554403244178769,hamlet,0,Makuni,1465.9435340270588,,
1909,AP/DV/82P/13/2022/LS-122,Arunachal Pradesh,Dibang Valley,Near Mipi slide,Near Mipi Village.,28.817477,95.922181,Earth,Slide,,1585,36,103,30,22.0,tertiary,Anini - Dembuen Road,,12.341242048702622,hamlet,0,Makuni,1005.5199140317536,,
1910,AP/DV/82P/13/2022/LS-123,Arunachal Pradesh,Dibang Valley,Mipi slide,Mipi Village road,28.822521209716797,95.92931365966795,Earth,Slide,,1539,22,183,10,21.0,tertiary,Anini - Dembuen Road,,4.464384021289086,hamlet,0,Makuni,170.78438506527365,,
1927,AP/DV/82P/13/2022/LS-137,Arunachal Pradesh,Dibang Valley,Anini-Etalin slide,Anini-Etalin road section,28.868037,95.983398,Earth,Slide,,1548,35,262,10,17.0,tertiary,Anini - Dembuen Road,,0.5761998855824675,hamlet,0,Rilley,929.70475942225,,
1928,AP/DV/82P/13/2022/LS-138,Arunachal Pradesh,Dibang Valley,Anini-Etalin slide,Anini-Etalin road section,28.871556,95.852732,Earth,Slide,,1438,33,238,10,22.0,tertiary,,,5.342768586933668,hamlet,0,Maroli,1971.3127403656488,,
1935,AP/DV/82P/13/2022/LS-145,Arunachal Pradesh,Dibang Valley,Anini-Etalin slide,Anini-Etalin road section,28.963981,95.808627,Earth,Slide,,1546,26,88,30,19.0,unclassified,,,8.34938412768041,town,19,Mipi HQ,52.669174400968174,,
1884,AP/DV/82p/13/2022/LS-110,Arunachal Pradesh,Dibang Valley,Mipi slide,South West of Mipi village,28.772473,95.867921,Earth,Slide,,1304,37,327,10,20.0,trunk,,NH313,3.4728847583364306,village,0,Ilupu,542.2185078848174,,
1468,AP/E-Siang/82P8/2021/LS1,Arunachal Pradesh,East Siang,"LS-1, North west of Pasighat",Lenging Village (NH-13),28.093514,95.272526,Earth,Slide,,500,21,324,10,27.0,trunk,,NH13,431.16993196123866,village,0,Ringing,5399.067218095103,,
1491,AP/E-Siang/82P8/2021/LS12,Arunachal Pradesh,East Siang,LS-12,"Towards Takilalung, NH-513",28.10635757446289,95.268592,Earth,Slide,,413,16,124,10,23.0,trunk,,NH13,8.800457232149796,village,0,Ringing,3992.407944157598,,
1469,AP/E-Siang/82P8/2022/LS47,Arunachal Pradesh,East Siang,Rengging Slide,"NH-13, Rengging Slide",28.094144,95.282568,Earth,Slide,,306,10,95,10,28.0,trunk,,NH13,54.65075573367211,village,0,Ringing,5423.193008448954,,
1472,AP/E-Siang/82P8/2022/LS48,Arunachal Pradesh,East Siang,Rengging Slide,"NH-13, towards Rengging village",28.095632,95.281371,Earth,Slide,,332,26,0,10,26.0,trunk,,NH13,23.781985398132697,village,0,Ringing,5239.9962753679165,,
1148,AP/EK/83E03/2021/01,Arunachal Pradesh,East Kameng,North Seppa slide-1,North Seppa,27.420722,93.011083,Earth,Slide,,481,25,268,10,31.0,secondary,,,26.526201189141993,hamlet,0,,642.0254145589362,,
1123,AP/EK/83E03/2021/08,Arunachal Pradesh,East Kameng,North Seppa slide-8,North Seppa,27.342139,93.041583,Earth,Slide,,432,22,198,30,28.0,trunk,,NH13,15.774381977524897,hamlet,0,,1446.454880206154,,
1108,AP/EK/83E03/2021/12,Arunachal Pradesh,East Kameng,NH-31 slide-3,NH-31,27.320083,93.050917,Earth,Slide,,727,32,59,30,29.0,trunk,,,8.148037129640564,hamlet,0,,997.4487541696604,,
1080,AP/EK/83E03/2021/18,Arunachal Pradesh,East Kameng,NH-31 slide-9,NH-37,27.293806076049805,93.050139,Earth,Slide,,1212,27,245,30,29.0,trunk,,NH13,1.3023841064624946,hamlet,0,Patiwa,3130.3698146565466,,
1083,AP/EK/83E03/2021/19,Arunachal Pradesh,East Kameng,NH-31 slide-10,NH-38,27.294944,93.072417,Earth,Slide,,988,32,125,30,31.0,trunk,,NH13,4.993905820133616,village,0,,2019.3758016411973,,
1050,AP/EK/83E03/2021/22,Arunachal Pradesh,East Kameng,NH-31 slide-13,NH-31,27.256917,93.064472,Earth,Slide,,725,13,327,10,30.0,trunk,,NH13,5.291728523224197,village,0,,402.4333387346856,,
972,AP/EK/83E03/2021/39,Arunachal Pradesh,East Kameng,NH-31 slide-28,NH-36,27.161806106567383,93.136194,Earth,Slide,,1428,21,200,60,27.0,trunk,,NH 13,32.343090684779106,hamlet,0,Palov,2505.696259691282,,
1128,AP/EK/83E03/2021/49,Arunachal Pradesh,East Kameng,Rang Village slide-7,Road to Rang Village,27.347917,93.012194,Earth,Slide,,860,16,158,10,30.0,path,,,444.5547061111661,hamlet,0,,990.5666292547965,,
1129,AP/EK/83E03/2021/50,Arunachal Pradesh,East Kameng,Sube Village slide-1,Road to Rang Village,27.347917,93.012194,Earth,Slide,,860,16,158,10,30.0,path,,,444.5547061111661,hamlet,0,,990.5666292547965,,
1550,AP/LDV/82P16/2022/75,Arunachal Pradesh,Lower Dibang Valley,350 m NE of slide no. 74,NH-313 (Roing-Anini road),28.173434,95.836605,Earth,Slide,,464,21,311,10,29.0,trunk,,NH313,433.635120772168,town,0,Roing,4106.530313121473,,
119,AS/DIM/83G4/2015/13,Assam,Dima Hasao,Silchar road,NH-54 near Jatinga,25.10700035095215,93.0019989013672,Earth,Slide,,604,24,21,10,25.0,trunk,,NH27,59.66439167554174,village,0,Retzol,995.9988679886518,,
117,AS/DIM/83G4/2015/14,Assam,Dima Hasao,Silchar road,NH-54 near Jatinga,25.106000900268555,93.0009994506836,Earth,Slide,,677,36,10,10,25.0,steps,,,199.88710294276905,village,0,Retzol,921.3902197813246,,
121,AS/DIM/83G4/2015/15,Assam,Dima Hasao,Silchar road,NH-54 near Jatinga,25.107999801635746,93.00299835205078,Earth,Slide,,538,14,90,10,25.0,trunk,,NH27,22.494302241124597,village,0,Retzol,1086.217007547902,,
129,AS/DIM/83G4/2015/16,Assam,Dima Hasao,Silchar road,NH-54 near Jatinga,25.118999481201172,93.01699829101562,Earth,Slide,,716,17,324,10,25.0,trunk,,NH27,181.1040451303076,village,0,Jātinga,1409.4705268181751,,
130,AS/DIM/83G4/2015/17,Assam,Dima Hasao,Silchar road,NH-54 near Jatinga,25.118999481201172,93.01799774169922,Earth,Slide,,738,22,312,10,25.0,trunk,,NH27,210.83525897921623,village,0,Jātinga,1378.6386459882544,,
131,AS/DIM/83G4/2015/18,Assam,Dima Hasao,Silchar road,NH-54 near Jatinga,25.1200008392334,93.0199966430664,Earth,Slide,,750,24,19,10,26.0,trunk,,NH27,178.9420330296279,village,0,Jātinga,1227.9230519071984,,
267,AS/DIM/83G4/2015/23,Assam,Dima Hasao,Mupa slide,North to Mupa,25.386999130249023,93.12000274658205,Earth,Flow,,319,19,42,30,28.0,trunk,,NH27,4.5327528070620735,village,0,Mupa,1396.3870738530336,,
274,AS/DIM/83G4/2015/24,Assam,Dima Hasao,Dedaodip slide,"Dedaodip,NH-54",25.40399932861328,93.13200378417967,Earth,Slide,,275,23,279,10,25.0,trunk,,NH27,24.928472407774994,hamlet,0,Didāokha,3191.971995739147,,
275,AS/DIM/83G4/2015/25,Assam,Dima Hasao,Dedaodip slide,"Dedaodip,NH-54",25.405000686645508,93.13300323486328,Earth,Slide,,306,18,261,30,26.0,trunk,,NH27,14.742289191191364,hamlet,0,Didāokha,3309.7173415325105,,
