system:index,District,History,Latitude,Longitude,Material_Involved,Movement_Type,NH_SH_Location,SlNo,Slide_Name,Slide_No,State,slope_deg,.geo
00000000000000002ca2,Dimapur,2019,25.770000457763672,93.9800033569336,Debris,Slide,NH29/Dimapur-Kohima Rd,24773,,NA/DIM/83G13/2020/43,Nagaland,1,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ca3,Dimapur,2019,25.770000457763672,93.81999969482422,Debris,Slide,NH29,24774,,NA/DIM/83G13/2020/45,Nagaland,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002d38,Dimapur,2019,25.860000610351562,93.98999786376953,Debris,Slide,'Nihokhu,24914,,NA/DIM/83G13/2020/50,Nagaland,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000306a,Mokokchung,2019,26.600000381469727,94.48999786376953,Debris,Slide,Mariani-Mankholemba Rd,25627,,NA/MOK/83J06/2020/25,Nagaland,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029a7,Peren,2019,25.510000228881836,93.69999694824219,Debris,Slide,Peren-Tening Road,24171,,NA/PER/83G10/2020/2,Nagaland,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029ab,Peren,2019,25.510000228881836,93.66999816894531,Debris,Slide,Peren-Tening Road,24175,,NA/PER/83G10/2020/20,Nagaland,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029ac,Peren,2019,25.510000228881836,93.66999816894531,Debris,Slide,Peren-Tening Road,24176,,NA/PER/83G10/2020/21,Nagaland,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029ae,Peren,2019,25.510000228881836,93.66999816894531,Debris,Slide,Peren-Tening,24178,,NA/PER/83G10/2020/23,Nagaland,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029a8,Peren,2019,25.510000228881836,93.70999908447266,Debris,Slide,Peren-Tening Road,24172,,NA/PER/83G10/2020/3,Nagaland,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029aa,Peren,2019,25.510000228881836,93.72000122070312,Debris,Slide,Peren-Tening Road,24174,,NA/PER/83G10/2020/5,Nagaland,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003547,North Sikkim,2019,27.55236944,88.58208333,Debris,Slide,State road,26733,West of Shipgyer,Sikkim/NK/78A10/2022/IV,Sikkim,46,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002ff,Jorhat,2019,26.540000915527344,94.37000274658203,Earth,Slide,Mariani-Chanki Rd,555,,AS/JOR/83J06/2020/10,Assam,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000306,Jorhat,2019,26.559999465942383,94.36000061035156,Earth,Slide,Mariani-Chanki Rd,561,,AS/JOR/83J06/2020/2,Assam,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000308,Jorhat,2019,26.559999465942383,94.36000061035156,Earth,Slide,Mariani-Chanki Rd,563,,AS/JOR/83J06/2020/4,Assam,8,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000302,Jorhat,2019,26.549999237060547,94.36000061035156,Earth,Slide,Mariani-Chanki Rd,557,,AS/JOR/83J06/2020/5,Assam,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000303,Jorhat,2019,26.549999237060547,94.36000061035156,Earth,Slide,Mariani-Chanki Rd,558,,AS/JOR/83J06/2020/6,Assam,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000305,Jorhat,2019,26.549999237060547,94.36000061035156,Earth,Slide,Mariani-Chanki Rd,560,,AS/JOR/83J06/2020/8,Assam,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000002fe,Jorhat,2019,26.540000915527344,94.37000274658203,Earth,Slide,Mariani-Chanki Rd,554,,AS/JOR/83J06/2020/9,Assam,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001612,West Khasi Hills,2019,25.829999923706055,91.05000305175781,Earth,Slide,Malangkona-Nongporuo road,20423,Malangkona-Nongporuo slide-1,MG/WKH/78O1/2020/1,Meghalaya,6,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000017aa,Lawngtlai,2019,22.290000915527344,92.62999725341797,Earth,Slide,Vaseikai to Parva road,20760,Vaseikai to Parva road slide 5,MZ/LAW/84B11/2020/32,Mizoram,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002272,Mamit,2019,24.200000762939453,92.41999816894531,Earth,Slide,~500 m North of Hriphaw,22600,North of Hriphaw slide,MZ/MAM/83D08/2020/16,Mizoram,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c9d,Dimapur,2019,25.770000457763672,93.81999969482422,Earth,Slide,Kuki Dolong,24768,,NA/DIM/83G13/2020/34,Nagaland,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002ca4,Dimapur,2019,25.770000457763672,93.81999969482422,Earth,Slide,Kuki Dolong,24775,,NA/DIM/83G13/2020/49,Nagaland,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003049,Mokokchung,2019,26.549999237060547,94.44000244140625,Earth,Slide,Lakhuni-Mankholemba Rd,25594,,NA/MOK/83J06/2020/23,Nagaland,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029af,Peren,2019,25.510000228881836,93.66999816894531,Earth,Slide,Peren-Tening Road,24179,,NA/PER/83G10/2020/24,Nagaland,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029b0,Peren,2019,25.510000228881836,93.68000030517578,Earth,Slide,Peren-New complex road,24180,,NA/PER/83G10/2020/25,Nagaland,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002405,Aizawl,2019,23.88113889,92.87755556,Insitu Earth,Soil slide,,22940,Old Khawruhlian road,MIZ/AZL/2022/72,Mizoram,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000321,Jorhat,2019,26.600000381469727,94.3499984741211,Rock,Slide,NH702D (Before Tsetapda Gate),585,,AS/JOR/83J06/2020/13,Assam,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000304,Jorhat,2019,26.549999237060547,94.36000061035156,Rock,Slide,Mariani-Chanki Rd,559,,AS/JOR/83J06/2020/7,Assam,5,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000229c,Aizawl,2019,24.260000228881836,92.95999908447266,Rock,Slide,Zohmun-Sakawrdai road section,22638,Zohmun-Sakawrdai section slide,MZ/AIZ/83D15/2020/7,Mizoram,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000022a9,Aizawl,2019,24.290000915527344,92.95999908447266,Rock,Slide,Tinghmun-Zohmun road section,22650,Tinghmun-Zohmun section slide,MZ/AIZ/83D15/2020/9,Mizoram,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000022f5,Kolasib,2019,24.469999313354492,92.76000213623047,Rock,Slide,1 km south east of Vairengte,22697,SE of Vairengte slide,MZ/KOL/83D15/2020/11,Mizoram,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000022b3,Kolasib,2019,24.34000015258789,92.7699966430664,Rock,Fall,Road to Serlui B Tourist lodge,22660,Serlui B Tourist lodge slide,MZ/KOL/83D15/2020/13,Mizoram,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000022b5,Kolasib,2019,24.34000015258789,92.83999633789062,Rock,Slide,N. Hlimen-Saipum road section,22662,N. Hlimen slide 9,MZ/KOL/83D15/2020/24,Mizoram,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000022b6,Kolasib,2019,24.34000015258789,92.83999633789062,Rock,Slide,N. Hlimen-Saipum road section,22663,N. Hlimen slide 10,MZ/KOL/83D15/2020/25,Mizoram,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001847,Lawngtlai,2019,22.5,92.75,Rock,Slide,Khawmawi to Chawngte P road,20900,Khawmawi to Chawngte P road slide 1,MZ/LAW/84B10/2020/1,Mizoram,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000185b,Lawngtlai,2019,22.520000457763672,92.70999908447266,Rock,Slide,Chawngtelui village,20919,Chawngtelui village slide 1,MZ/LAW/84B10/2020/13,Mizoram,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001848,Lawngtlai,2019,22.5,92.73999786376953,Rock,Slide,Ngengpuikai to Chawngte road,20901,Ngengpuikai to Chawngte road slide,MZ/LAW/84B10/2020/2,Mizoram,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000187a,Lawngtlai,2019,22.559999465942383,92.66999816894531,Rock,Slide,Mualbu L,20946,Mualbu L slide 1,MZ/LAW/84B10/2020/26,Mizoram,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001854,Lawngtlai,2019,22.510000228881836,92.73999786376953,Rock,Slide,Khawmawi to Chawngte P road,20912,Khawmawi to Chawngte P road slide 2,MZ/LAW/84B10/2020/3,Mizoram,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018bd,Lawngtlai,2019,22.68000030517578,92.56999969482422,Rock,Slide,Buisek,21012,Buisek slide,MZ/LAW/84B10/2020/36,Mizoram,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018c7,Lawngtlai,2019,22.700000762939453,92.55999755859375,Rock,Slide,Buisek to Chhotapansury road,21022,Buisek to Chhotapansury slide,MZ/LAW/84B10/2020/37,Mizoram,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001840,Lawngtlai,2019,22.489999771118164,92.73999786376953,Rock,Slide,Khawmawi to Chawngte P road,20893,Khawmawi to Chawngte P road slide 3,MZ/LAW/84B11/2020/63,Mizoram,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001763,Lawngtlai,2019,22.18000030517578,92.61000061035156,Rock,Slide,Chhippui village,20697,Chhippui village slide 7,MZ/LAW/84B12/2020/18,Mizoram,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000001764,Lawngtlai,2019,22.18000030517578,92.61000061035156,Rock,Slide,Chhippui to Parva road,20698,Chhippui to Parva road slide 1,MZ/LAW/84B12/2020/19,Mizoram,15,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018b2,Lunglei,2019,22.670000076293945,92.68000030517578,Rock,Slide,Ruallalung to Zehtet road,21001,Ruallalung to Zehtet road slide 1,MZ/LUN/84B10/2020/75,Mizoram,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000018b3,Lunglei,2019,22.670000076293945,92.68000030517578,Rock,Slide,Ruallalung to Zehtet road,21002,Ruallalung to Zehtet road slide 2,MZ/LUN/84B10/2020/76,Mizoram,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000224c,Mamit,2019,24.170000076293945,92.33000183105469,Rock,Slide,South of Bungthuan village,22568,South of Bungthuan slide,MZ/MAM/83D08/2020/15,Mizoram,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002240,Mamit,2019,24.1200008392334,92.45999908447266,Rock,Slide,western tip of Chuvel village,22559,West of Chuvel slide,MZ/MAM/83D08/2020/19,Mizoram,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002206,Mamit,2019,24.059999465942383,92.38999938964844,Rock,Slide,South of Rengdil village,22517,South of Rengdil slide,MZ/MAM/83D08/2020/4,Mizoram,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000213c,Mamit,2019,23.899999618530273,92.38999938964844,Rock,Slide,Mamit-Tuidam road section,22369,Mamit-Tuidam road section slide,MZ/MAM/84A05/2020/3,Mizoram,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000208b,Mamit,2019,23.799999237060547,92.5,Rock,Slide,Dapchuah-Dampui road section,22232,Dapchuah-Dampui slide 1,MZ/MAM/84A05/2020/4,Mizoram,20,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000209c,Mamit,2019,23.809999465942383,92.5,Rock,Slide,Dapchuah-Dampui road section,22247,Dapchuah-Dampui slide 2,MZ/MAM/84A05/2020/5,Mizoram,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002103,Mamit,2019,23.8700008392334,92.5,Rock,Slide,South of Mamit,22324,South of Mamit slide,MZ/MAM/84A05/2020/6,Mizoram,14,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002c95,Dimapur,2019,25.770000457763672,93.9000015258789,Rock,Slide,Medziphema,24760,,NA/DIM/83G13/2020/15,Nagaland,18,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029ad,Peren,2019,25.510000228881836,93.66999816894531,Rock,Slide,Peren-Tening Road,24177,,NA/PER/83G10/2020/22,Nagaland,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029b1,Peren,2019,25.510000228881836,93.68000030517578,Rock,Slide,Peren-Tening Road,24181,,NA/PER/83G10/2020/26,Nagaland,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029a9,Peren,2019,25.510000228881836,93.70999908447266,Rock,Slide,Peren-Tening Road,24173,,NA/PER/83G10/2020/4,Nagaland,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029b3,Peren,2019,25.520000457763672,93.7300033569336,Rock,Slide,Peren town,24183,,NA/PER/83G10/2020/6,Nagaland,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000029b4,Peren,2019,25.520000457763672,93.72000122070312,Rock,Slide,Peren-Tening Road,24184,,NA/PER/83G10/2020/7,Nagaland,9,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000003540,North Sikkim,2019,27.54010009765625,88.56929167,Rock cum debris,Slide,Village road,26729,Salim Pakel village,Sikkim/NK/78A11/2022/SP1,Sikkim,41,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002409,Aizawl,2019,23.73611111,92.75130556,regolith,Debris slide,,22944,Zemabawk east,MIZ/AZL/2022/76,Mizoram,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016fb,South West Khasi Hills,28 May 2024,25.39295833,91.55163333,Debris,Slide,Village Road,20594,Wamney,6892,Meghalaya,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000172d,Eastern-West Khasi Hill,28 May 2024,25.68798889,91.65838889,Debris,Slide,Mairang-Guwahati Road,20644,,7246,Meghalaya,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000172e,Eastern-West Khasi Hill,28 May 2024,25.68804931640625,91.6665267944336,Debris,Slide,Nongkhlaw-Guwahati Road,20645,,7247,Meghalaya,29,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000016fd,South West Khasi Hills,28 May 2024,25.40288611,91.43424167,Debris,Fall,Mawkyllung-Nongstoin Road,20596,Mawkyllung,ME/SWK/2025/4,Meghalaya,17,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000249d,Aizawl,28 May 2024,23.60861111,92.85055556,Debris,Slide,,23088,,MIZ/AZL/2024/220,Mizoram,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024a5,Aizawl,28 May 2024,23.73222222,92.75,Debris,Slide,,23096,,MIZ/AZL/2024/228,Mizoram,46,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024a6,Aizawl,28 May 2024,23.73194444,92.75,Debris,Slide,,23097,,MIZ/AZL/2024/229,Mizoram,49,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024a7,Aizawl,28 May 2024,23.74083333,92.74111111,Debris,Slide,,23098,,MIZ/AZL/2024/230,Mizoram,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024ba,Aizawl,28 May 2024,23.74916667,92.69416667,Debris,Slide,,23115,,MIZ/AZL/2024/247,Mizoram,39,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024c0,Aizawl,28 May 2024,23.69277778,92.72055556,Debris,Slide,,23121,,MIZ/AZL/2024/254,Mizoram,42,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024cb,Aizawl,28 May 2024,23.70972222,92.72222222,Debris,Slide,,23132,,MIZ/AZL/2024/265,Mizoram,32,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024cc,Aizawl,28 May 2024,23.69944444,92.71972222,Debris,Complex,,23133,,MIZ/AZL/2024/266,Mizoram,13,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024d8,Aizawl,28 May 2024,23.66416667,92.72055556,Debris,Complex,,23145,,MIZ/AZL/2024/278,Mizoram,52,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024d9,Aizawl,28 May 2024,23.66055556,92.72527778,Debris,Slide,,23146,,MIZ/AZL/2024/279,Mizoram,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024da,Aizawl,28 May 2024,23.65999984741211,92.72638889,Debris,Slide,,23147,,MIZ/AZL/2024/280,Mizoram,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024db,Aizawl,28 May 2024,23.65527778,92.72694444,Debris,Slide,,23148,,MIZ/AZL/2024/281,Mizoram,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024dc,Aizawl,28 May 2024,23.65138889,92.72694444,Debris,Slide,,23149,,MIZ/AZL/2024/282,Mizoram,10,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024dd,Aizawl,28 May 2024,23.64555556,92.72444444,Debris,Slide,,23150,,MIZ/AZL/2024/283,Mizoram,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024df,Aizawl,28 May 2024,23.64444444,92.72527778,Debris,Complex,,23152,,MIZ/AZL/2024/285,Mizoram,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024e0,Aizawl,28 May 2024,23.64166667,92.72416667,Debris,Slide,,23153,,MIZ/AZL/2024/286,Mizoram,21,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024e1,Aizawl,28 May 2024,23.64083333,92.72472222,Debris,Slide,,23154,,MIZ/AZL/2024/287,Mizoram,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024e2,Aizawl,28 May 2024,23.637500762939453,92.72277778,Debris,Slide,,23155,,MIZ/AZL/2024/288,Mizoram,38,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024e7,Aizawl,28 May 2024,23.62611111,92.72638889,Debris,Slide,,23160,,MIZ/AZL/2024/294,Mizoram,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024e8,Aizawl,28 May 2024,23.63249969482422,92.72388889,Debris,Slide,,23161,,MIZ/AZL/2024/295,Mizoram,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024ea,Aizawl,28 May 2024,23.62972222,92.72555556,Debris,Slide,,23163,,MIZ/AZL/2024/297,Mizoram,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024ee,Aizawl,28 May 2024,23.61611111,92.71722222,Debris,Slide,,23167,,MIZ/AZL/2024/302,Mizoram,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024f1,Aizawl,28 May 2024,23.61861111,92.72611111,Debris,Slide,,23170,,MIZ/AZL/2024/305,Mizoram,28,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024f2,Aizawl,28 May 2024,23.60555556,92.7249984741211,Debris,Slide,,23171,,MIZ/AZL/2024/306,Mizoram,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024f8,Aizawl,28 May 2024,23.59194444,92.75055556,Debris,Slide,,23177,,MIZ/AZL/2024/312,Mizoram,26,"{""type"":""MultiPoint"",""coordinates"":[]}"
000000000000000024ff,Aizawl,28 May 2024,23.60861111,92.80972222,Debris,Slide,,23184,,MIZ/AZL/2024/319,Mizoram,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002503,Aizawl,28 May 2024,23.60972222,92.80916667,Debris,Slide,,23188,,MIZ/AZL/2024/323,Mizoram,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002507,Aizawl,28 May 2024,23.61222222,92.80527778,Debris,Slide,,23192,,MIZ/AZL/2024/327,Mizoram,23,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002508,Aizawl,28 May 2024,23.61138889,92.80333333,Debris,Slide,,23193,,MIZ/AZL/2024/328,Mizoram,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002516,Aizawl,28 May 2024,23.61611111,92.79777778,Debris,Complex,,23207,,MIZ/AZL/2024/342,Mizoram,25,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002517,Aizawl,28 May 2024,23.61472222,92.79583333,Debris,Complex,,23208,,MIZ/AZL/2024/343,Mizoram,37,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002518,Aizawl,28 May 2024,23.614999771118164,92.79222222,Debris,Slide,,23209,,MIZ/AZL/2024/344,Mizoram,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000251a,Aizawl,28 May 2024,23.61861111,92.79000091552734,Debris,Slide,,23211,,MIZ/AZL/2024/346,Mizoram,12,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000251d,Aizawl,28 May 2024,23.62333333,92.78888889,Debris,Slide,,23214,,MIZ/AZL/2024/350,Mizoram,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000251f,Aizawl,28 May 2024,23.62527778,92.78638889,Debris,Slide,,23216,,MIZ/AZL/2024/352,Mizoram,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000252c,Aizawl,28 May 2024,23.59527778,92.71722222,Debris,Complex,,23229,,MIZ/AZL/2024/365,Mizoram,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000252d,Aizawl,28 May 2024,23.59055556,92.71611111,Debris,Slide,,23230,,MIZ/AZL/2024/366,Mizoram,33,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000253d,Aizawl,28 May 2024,23.57138889,92.70972222,Debris,Slide,,23246,,MIZ/AZL/2024/382,Mizoram,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000253e,Aizawl,28 May 2024,23.57055556,92.70888889,Debris,Complex,,23247,,MIZ/AZL/2024/383,Mizoram,34,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000253f,Aizawl,28 May 2024,23.57027778,92.70722222,Debris,Complex,,23248,,MIZ/AZL/2024/384,Mizoram,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002540,Aizawl,28 May 2024,23.55388889,92.70472222,Debris,Slide,,23249,,MIZ/AZL/2024/385,Mizoram,2,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002541,Aizawl,28 May 2024,23.55444444,92.70527778,Debris,Slide,,23250,,MIZ/AZL/2024/386,Mizoram,7,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002544,Aizawl,28 May 2024,23.549999237060547,92.70444444,Debris,Slide,,23253,,MIZ/AZL/2024/389,Mizoram,31,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000254f,Aizawl,28 May 2024,23.53555556,92.72333333,Debris,Slide,,23264,,MIZ/AZL/2024/401,Mizoram,22,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000002557,Aizawl,28 May 2024,23.54833333,92.71083333,Debris,Slide,,23272,,MIZ/AZL/2024/409,Mizoram,24,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000255c,Aizawl,28 May 2024,23.54888889,92.70555556,Debris,Complex,,23277,,MIZ/AZL/2024/414,Mizoram,27,"{""type"":""MultiPoint"",""coordinates"":[]}"
0000000000000000255d,Aizawl,28 May 2024,23.545000076293945,92.70333333,Debris,Slide,,23278,,MIZ/AZL/2024/415,Mizoram,35,"{""type"":""MultiPoint"",""coordinates"":[]}"
