sample_id,road_distance_m
2458,510.4461701920145
2459,2828.0343121019337
2460,3997.6513354567223
2461,3142.251370883826
2462,2369.1285460122976
2463,3138.6240288182216
2464,871.3598258529782
2465,931.2880303674114
2466,2276.579635317844
2467,1319.391299743288
2468,2476.498310159508
2469,1422.1148342720599
2470,492.55065200811407
2471,2444.088945112646
2472,2682.234748767279
2473,506.0167418882664
2474,901.7469273026614
2475,218.87180555577
2476,1335.5431323942903
2477,1085.167639721727
2478,535.5563592576456
2479,169.09904104789464
2480,1106.8715530393818
2481,3258.833822650059
2482,2257.663172723444
2483,415.77262283963717
2484,6401.616643477764
2485,5320.401894098573
2486,103.74797571031185
2487,2809.7392134893885
2488,1432.2539707634974
2489,2011.5476770843193
2490,1270.6732386031945
2491,674.6870268624356
2492,3319.9606571407476
2493,443.604940303852
2494,4822.921580346611
2495,2187.8571126483594
2496,1483.7206682056853
2497,641.8071310484592
2498,5141.895525898481
2499,905.8338642756236
2500,5346.811830751705
2501,8447.163123447566
2502,105.63381612563894
2503,743.407553313194
2504,351.2798464876059
2505,909.7993746118007
2506,1146.2106505174168
2507,588.2913842444776
2508,32.73960522768363
2509,5170.0727289348
2510,323.45002306204
2511,485.5623795652469
2512,331.4491184964414
2513,674.7947909343615
2514,303.8672342354349
2515,8961.697201512015
2516,146.1600140284125
2517,100.5873122514525
2518,1025.4036254496004
2519,582.2083272628964
2520,40.274638290661116
2521,388.27380050013
2522,4431.767947375928
2523,81.74356785750817
2524,66.20592612946217
2525,62.996030061122916
2526,1670.5335808472832
2527,911.5551716606378
2528,141.88381566515739
2529,4025.5962256617377
2530,2017.884682342622
2531,2593.203135770564
2532,3889.261873954054
2533,2526.3850736629074
2534,8114.393872027838
2535,1177.3529030429158
2536,149.8134680574747
2537,697.0930589625406
2538,56.12744272110158
2539,1690.558001212749
2540,753.6421166522371
2541,301.9833845750251
2542,8728.84025248104
2543,13.572291724846231
2544,325.22738800944427
2545,3652.6793411225326
2546,11169.275829008244
2547,1015.6682403903417
2548,1214.9924254749544
2549,381.31344925593555
2550,3491.573463346785
2551,340.0472086276289
2552,127.87310712448539
2553,1460.654187395305
2554,5132.980263756621
2555,4327.118835114177
2556,205.75672479601792
2557,171.02876788297897
2558,343.7249010835196
2559,2198.7747264950635
2560,1100.1184239252582
2561,1288.3094893189473
2562,3571.459847547271
2563,318.3127996860497
2564,723.8784646451144
2565,2553.6542587687186
2566,5931.334851000564
2567,1722.0132041458342
2568,686.1391412763306
2569,3717.301075368369
2570,497.96108508505415
2571,453.5758209800572
2572,608.0285267961283
2573,1933.565992315186
2574,4199.401966340448
2575,331.77473730185704
2576,2454.3407705457284
2577,4335.679487587319
2578,1851.6456453941603
2579,576.290438828918
2580,4735.276607160621
2581,449.3885335502698
2582,475.8950141539458
2583,610.2693309955786
2584,6912.50416976369
2585,5467.978680722904
2586,705.2484518863062
2587,918.6462359153182
2588,112.22493613897207
2589,1603.606922239233
2590,963.5873509591131
2591,182.9506662916459
2592,35.28168129458159
2593,1878.9513183875147
2594,2862.296704829339
2595,1599.6835245699115
2596,18.693973664039127
2597,1335.4318791354528
2598,533.2927288445013
2599,38.98511376881696
2600,14.513827549532945
2601,1777.7417785346968
2602,146.5625295655572
2603,791.2680598749156
2604,3696.6780292734993
2605,2201.05320358587
2606,13.672812590588345
2607,2315.099872705846
2608,36.737426858170366
2609,432.92111173136254
2610,66.09165681304766
2611,1834.7558723915618
2612,6.4375164478947
2613,34.41487415623669
2614,236.59813680043757
2615,1385.7556171692625
2616,400.19497491783625
2617,256.2479588768881
2618,3168.372079738696
2619,2977.1314663781923
2620,665.8811042155935
2621,1920.2162999840511
2622,3121.4404215349095
2623,146.78949631237148
2624,1203.9252035961053
2625,281.6984037972012
2626,372.29527207924616
2627,137.3221429416
2628,41.322069572194486
2629,12180.706531252872
2630,3141.0072004074464
2631,145.50250353556007
2632,330.02082821471413
2633,1801.3369678608506
2634,5466.934252345925
2635,4741.816499274876
2636,14.220050775548776
2637,4962.122177514606
2638,3687.2441587387816
2639,791.3797208787953
2640,435.6189788159912
2641,2132.673465334784
2642,71.9553728909903
2643,186.55057213272545
2644,6223.39221409134
2645,8703.047953420464
2646,1455.8200097926576
2647,1631.1774895182741
2648,3191.7376260263723
2649,4741.220727780977
2650,2367.858138057681
2651,1661.664961499863
2652,2258.6000254970654
2653,3405.987436419742
2654,2926.844804068217
2655,1186.1459398475627
2656,3662.615296733944
2657,598.0839553234229
2658,1415.983851187113
2659,10.807406954729544
2660,1413.1761901195453
2661,1970.003430864872
2662,743.9535707615825
2663,3750.529155316904
2664,1038.6576250534001
2665,573.7068343777081
2666,1447.7158879226631
2667,3.57111631556192
2668,2421.670027149157
2669,778.4433964704981
2670,10241.564453969911
2671,1847.8603656730536
2672,4022.3469927506067
2673,1296.841784820622
2674,1140.036021193176
2675,433.4898168847326
2676,12.140774665266795
2677,50.64113370375042
2678,600.7785154581261
2679,285.9165588202166
2680,637.3236783541873
2681,1353.3159422868866
2682,1339.5596454747824
2683,2791.8397946753466
2684,37.129203416866254
2685,2671.3971274874784
2686,4230.670419863864
2687,3173.964350500818
2688,780.7573916615314
2689,2964.5172946833977
2690,2681.761603989255
2691,8841.63739765168
2692,4436.702116295834
2693,243.92217551419276
2694,6877.92724989819
2695,6410.397661097023
2696,302.62298290114563
2697,2552.8689777815775
2698,1650.1185062594827
2699,6123.611135382503
2700,4.730871334945281
2701,1329.0774914802194
2702,4367.769126418344
2703,1017.3362434295934
2704,432.4548274197524
2705,1570.2990713032193
2706,28.684434540232285
2707,1161.1116380010972
2708,2560.258218379211
2709,3169.5499377888186
2710,10455.41776510109
2711,18.50007132592103
2712,3573.119129842472
2713,378.40447152844246
2714,32.403826534499004
2715,4241.394166708212
2716,1.4774369816822703
2717,2955.6875090952126
2718,1718.354847116855
2719,2136.5628882550595
2720,8.206756506603153
2721,352.8699632512794
2722,1398.586297435632
2723,908.4069440192325
2724,146.25566825697405
2725,1776.9238143220007
2726,190.65341028411967
2727,2025.201093563045
2728,244.99114942561806
2729,187.7911547848687
2730,659.1002813333558
2731,4051.511042961598
2732,367.78998482883816
2733,62.325594686431565
2734,92.00492005696881
2735,1379.2291554829706
2736,393.6370391615387
2737,637.0501392756549
2738,3463.1966885211064
2739,1576.734546551239
2740,300.18379688772745
2741,10712.858121118623
2742,1055.1875006004416
2743,1523.0924255796147
2744,233.1708786346209
2745,867.3325136335997
2746,1821.1244657607456
2747,570.4474910064599
2748,55.70886859564037
2749,4367.710298273143
2750,844.8931602413845
2751,477.67204180373176
2752,2269.0213231908574
2753,1300.1367214857273
2754,826.2303799738213
2755,2127.227084662249
2756,2472.216595593116
2757,3245.0241865491867
2758,136.35678111932293
2759,5708.632623754316
2760,5640.7738831339875
2761,1558.1414114109211
2762,1679.2762419387932
2763,848.9106396896319
2764,4377.256008244798
2765,369.23161332874514
2766,93.04151730665785
2767,491.2931272290254
2768,4681.3747139983425
2769,95.8734788002382
2770,2794.668131273001
2771,2046.09234648131
2772,360.02054955434596
2773,666.7023042772073
2774,73.71576857459173
2775,1222.161305473577
2776,4234.968790712842
2777,2342.473764278513
2778,329.7592982349655
2779,4.901591212026501
2780,1042.5518140564923
2781,4002.8599755337523
2782,78.29428023798268
2783,957.2000337518297
2784,276.1131149572796
2785,98.89590289853554
2786,2.9076342452199824
2787,2826.361053019962
2788,8748.731160911779
2789,13.91657766975565
2790,563.3919311912941
2791,2861.434165905192
2792,817.6207854542938
2793,544.0643612096693
2794,1738.90679521022
2795,2199.106010105057
2796,1313.4316535054954
2797,3788.74719330903
2798,340.6275485582222
2799,794.7868700396162
2800,2911.286157064065
2801,2533.800712831627
2802,4115.1769282621
2803,4111.154689196965
2804,4363.477817797826
2805,388.89499629338997
2806,409.9241798165886
2807,1501.5083862856334
2808,995.9734531157669
2809,1659.1464740852718
2810,931.6847600575268
2811,5.4088256556846455
2812,1354.0691524023932
2813,100.99929627108544
2814,276.9748740130295
2815,1069.1253030279086
2816,241.9401081016171
2817,766.4284136460967
2818,455.9442887773728
2819,315.39430537237297
2820,1628.8959366657616
2821,1783.648406958942
2822,1210.4725657832273
2823,2023.802339592739
2824,4234.928374987273
2825,12679.107301832435
2826,1084.0009805826755
2827,165.00249919870964
2828,3690.1961327939066
2829,2556.934731851399
2830,3047.752318972319
2831,17.00366073419082
2832,53.363289280429846
2833,2705.425718893135
2834,240.44574094509304
2835,507.7690654674745
2836,422.6562918749008
2837,670.9417621179124
2838,4001.339484783322
2839,3338.0766462652487
2840,838.0836727080509
2841,7.086391868126964
2842,622.0949886590906
2843,1228.7494321650015
2844,1914.8986454086569
2845,315.3426326079157
2846,579.2242438601055
2847,683.308120268184
2848,651.5333365853143
2849,78.46617712102493
2850,30.059027117544908
2851,2582.8235852661583
2852,1729.6752769428908
2853,63.48121169866798
2854,2327.5763556637044
2855,246.06024788707055
2856,1053.8560047546189
2857,1490.0878335515501
2858,482.3144556077251
2859,28.783735514434024
2860,1942.1705739604188
2861,520.9403739985354
2862,1139.836052901089
2863,1844.2432192311448
2864,544.8770751001425
2865,68.34151816649917
2866,1591.8308475227877
2867,1626.7865655818198
2868,191.60780303951455
2869,207.70143042273457
2870,876.1474810002056
2871,1047.3815901171954
2872,188.37195855069407
2873,522.5248846251967
2874,1836.3657003378516
2875,785.2469098568599
2876,114.41697521982212
2877,2676.3738184273434
2878,2152.3865290214835
2879,259.0642516245935
2880,2297.6781889676217
2881,2936.7303881461744
2882,1230.8125167916535
2883,4640.397598992253
2884,220.97323419926127
2885,908.654814843744
2886,1660.9704568145967
2887,124.80403252501151
2888,172.61016356124176
2889,3136.329876196463
2890,13847.058402882396
2891,36.40631009424413
2892,199.09264042307734
2893,2980.4921015867126
2894,1372.224620938101
2895,2785.3239864332836
2896,7075.109747274731
2897,3601.150525143683
2898,1747.1695510014208
2899,7902.059831718211
2900,1289.1389747345042
2901,246.22191370831877
2902,846.2497875242406
2903,94.92365080826625
2904,1256.6201918146176
2905,7700.213101447909
2906,2446.453322517211
2907,464.3760210211427
2908,2707.032223967465
2909,125.31097120747829
2910,1573.4249314711449
2911,58.52329384652792
2912,1860.3405036118825
2913,386.6194168106184
2914,315.16447904795706
2915,1364.7820446593403
2916,638.6391108702089
2917,118.26667689415653
2918,3572.8413616510006
2919,2029.2952501134018
2920,788.296164188966
2921,565.5198104461723
2922,1759.9311755630179
2923,409.8185848947329
2924,391.6846563714971
2925,2101.461917677504
2926,2699.4600286033888
2927,1365.132661719105
2928,1106.5251733603309
2929,1111.5113450844747
2930,657.9718402545969
2931,1912.6009953742196
2932,149.23103647976546
2933,1975.8777959998656
2934,1148.2431519845684
2935,1158.2032851866409
2936,2109.274191559971
2937,869.8599312041539
2938,1582.9237188100185
2939,12101.295756659389
2940,31.023223415724985
2941,4073.5629667597887
2942,1805.6116152338266
2943,2871.2064943965374
2944,646.8481848721152
2945,1180.9760935872332
2946,1920.436137207981
2947,3287.1497272881606
2948,621.6993578170562
2949,6174.696945709607
2950,3806.953981747891
2951,1086.7426466196416
2952,865.9166638946799
2953,1878.2613148988917
2954,4030.0698036842778
2955,1906.5569460435786
2956,43.754957330551846
2957,3256.3787129429297
2958,1041.4034678586106
2959,1584.4671547163023
2960,7826.627799752959
2961,2762.271078799134
2962,1094.6620115452072
2963,984.6184763372844
2964,2458.359033812648
2965,94.59761237311922
2966,3937.7831495653472
2967,691.8677204082428
2968,251.97944424559145
2969,5313.2800610130425
2970,1079.5243458462146
2971,51.203081317963566
2972,10004.555270482582
2973,10614.116911603234
2974,10994.785960737496
2975,447.85259971196433
2976,403.03998646772
2977,165.6443259364675
2978,1006.6964440055684
2979,2910.6212521434754
2980,251.44624952943465
2981,905.9180773702547
2982,137.8371109482208
2983,2149.806780365294
2984,7.708610450733193
2985,221.3684621146746
2986,165.62193848447737
2987,910.0304643935782
2988,25.957150854151898
2989,14.768966669788194
2990,597.4434866260036
2991,1714.938683712589
2992,3199.0215900311473
2993,7228.492494885161
2994,833.9032570737241
2995,3520.2103642700126
2996,3165.7298231358122
2997,2365.4353052457795
2998,246.37132166819163
2999,162.68042262351705
3000,501.47245492135625
3001,2786.1038616541223
3002,638.7481287624604
3003,2293.2570415649507
3004,193.1916033880108
3005,55.009896627419245
3006,2977.035629507737
3007,15.868386944960527
3008,1915.041943774152
3009,3204.3683989843717
3010,547.3001674283815
3011,814.4527351834039
3012,455.3552872637381
3013,729.8066198190677
3014,1411.2835678514496
3015,16.102870140938183
3016,438.82124302753914
3017,94.23580199652457
3018,260.58932574412154
3019,4.378467101491221
3020,597.3062974553519
3021,165.4122950998543
3022,2334.521303951586
3023,574.3049417477963
3024,47.13412380713947
3025,1353.0163631822672
3026,2798.798477692371
3027,3256.682966064249
3028,2310.5097072989515
3029,1406.3718692122188
3030,5.201347716217266
3031,1747.8018421504569
3032,194.27731509187535
3033,1815.4008574251263
3034,145.10172198116396
3035,1720.0819660769644
3036,1152.0147639807187
3037,4326.378120233932
3038,172.6665442978065
3039,660.5528853936062
3040,838.0736732339448
3041,1524.9908371500005
3042,1390.333151922081
3043,710.2882102515989
3044,1933.2594835742682
3045,30.446418946304856
3046,1790.0922673560476
3047,3974.9053767224195
3048,1829.2594645930087
3049,3.611849886271975
3050,3841.99538974972
3051,2855.8643297445446
3052,2751.6534584540595
3053,430.6993602415022
3054,490.3528403052995
3055,137.53353612427992
3056,6682.64463398589
3057,213.80998666638595
3058,248.8670313267202
3059,7145.3409831433955
3060,1499.7488737362933
3061,1213.448315454638
3062,4406.295618667091
3063,194.43937034285437
3064,740.8680321969362
3065,10520.949571290426
3066,501.63697012446806
3067,935.4408605623031
3068,6508.027423240998
3069,4097.298750762703
3070,2277.375952614902
3071,1977.8072568477562
3072,112.77998822725306
3073,2672.951093043834
3074,96.76358296463113
3075,304.9233727175434
3076,2596.699530587882
3077,2694.881549907099
3078,22.56957698292159
3079,217.57631514832485
3080,5280.311590479995
3081,305.9520663495353
3082,36.33706658093958
3083,1152.788240451208
3084,104.53628209975535
3085,1605.5347202405737
3086,3730.833796627671
3087,4314.286437436637
3088,2831.7436432634463
3089,1913.800565023364
3090,3120.832112321975
3091,2242.578217819379
3092,3144.1012044201693
3093,5.808558830883702
3094,8223.03450994582
3095,158.836211687069
3096,2451.0361618558322
3097,148.89134011549675
3098,40.013122592524894
3099,181.16451721587435
3100,626.0899355736715
3101,1415.0084298575284
3102,287.1955442847184
3103,1797.143015130015
3104,293.6120684733809
3105,1141.365240316993
3106,249.5989116684501
3107,1303.0336742612792
3108,1816.445165954244
3109,261.14956828177225
3110,4312.3377328349825
3111,1682.5613665985154
3112,70.58013765598315
3113,8972.986484794068
3114,2451.480876759612
3115,2992.601540410329
3116,2312.5215636092153
3117,473.8145690790589
3118,75.86254774660667
3119,1505.411779930461
3120,4856.433542113187
3121,326.2008351478622
3122,2359.3890524562153
3123,656.4115178905499
3124,872.322439375735
3125,20.317752341664647
3126,2478.7299624413936
3127,76.43011122340863
3128,23.18594461591551
3129,2030.419026521742
3130,912.738382476846
3131,711.2983254006269
3132,2068.506420813235
3133,3682.6582299008205
3134,2641.2262057125763
3135,553.8860164861337
3136,5738.148402708645
3137,26.397776956354296
3138,1992.3102098337722
3139,3271.893749625216
3140,800.0976271381896
3141,2530.5259121400863
3142,547.1028690542277
3143,1129.5571911292432
3144,1214.395205964983
3145,1639.7849546600005
3146,1507.2138703692883
3147,2398.9632197407086
3148,1828.5998015164178
3149,3965.8129731323593
3150,1055.5543251161798
3151,2204.1606128508943
3152,2356.139672509936
3153,239.93259377630613
3154,599.8570230671995
3155,2635.558358189576
3156,3971.8498925167282
3157,368.61526287083973
3158,1133.7579513653898
3159,2768.358963998316
3160,1702.614908987956
3161,426.81286817620696
3162,152.34361742795565
3163,5520.116520680743
3164,3223.014744061044
3165,4552.602576811912
3166,6290.706027284161
3167,360.7499250220141
3168,836.0639109514325
3169,236.45561940825985
3170,420.2112855787323
3171,71.85345130906228
3172,132.41387392688705
3173,218.58513023748984
3174,2486.4718358402
3175,618.8800311710386
3176,2159.617959784299
3177,1242.112489914062
3178,2029.9411771745927
3179,3239.4775691254067
3180,1730.71922284556
3181,152.52570993777275
3182,1396.8129432370647
3183,67.06894657226927
3184,37.79147068101805
3185,737.6607828900657
3186,429.00432538084704
3187,1358.93112224205
3188,1208.743591550995
3189,262.42118765894116
3190,25.30315590980065
3191,4404.911927783362
3192,35.471566304111654
3193,279.8238031923951
3194,3418.1997553979886
3195,201.47016617904453
3196,1241.092826175502
3197,4032.011085241886
3198,5293.813407564349
3199,1654.804434521066
3200,2987.0845864162047
3201,3100.690925816375
3202,805.2465189557367
3203,3036.786758024459
3204,1928.4559372698259
3205,54.66261222917319
3206,101.22733820585906
3207,473.817883762267
3208,676.8613447588397
3209,128.5803672722028
3210,689.228128358984
3211,876.8251221018062
3212,3160.0998320458457
3213,88.6898651456486
3214,3519.593392026519
3215,276.77538316266066
3216,1425.8186853212576
3217,1567.5542880179617
3218,1943.6593309808452
3219,217.56203201363581
3220,224.6532597824362
3221,142.402750349267
3222,4289.432290147706
3223,1711.3910137686355
3224,71.75560597188667
3225,1670.6733472546734
3226,46.824568179850495
3227,2288.171439162711
3228,4181.103226628438
3229,709.9178004738875
3230,701.5975231520713
3231,118.98653656498902
3232,3284.069149228325
3233,1021.0904015071948
3234,4088.6362205523014
3235,1269.6633763027146
3236,773.4742231374486
3237,18.02801059710296
3238,1297.3414321725618
3239,416.0109263357591
3240,123.62118667740467
3241,90.98912514740367
3242,1183.514033894048
3243,1517.4792747397526
3244,1046.3319136548528
3245,4049.440767004794
3246,2135.9754362754948
3247,356.5080270673095
3248,303.29859301441167
3249,5424.237742052604
3250,941.5239327417032
3251,9954.87026007486
3252,553.0684520011249
3253,162.78030671671513
3254,4884.833908951726
3255,1471.1387612611295
3256,3405.3993112169887
3257,298.99741038384866
3258,704.8041974150395
3259,81.25787635168732
3260,8103.137418767851
3261,301.5592897339105
3262,1500.3882374688687
3263,1141.6322370545488
3264,1350.6476229570574
3265,1471.6222760231058
3266,579.2923428437405
3267,2049.3086127635233
3268,1671.9803397346013
3269,1510.175216444768
3270,4770.815009314904
3271,81.02992608418897
3272,93.84190923545161
3273,2478.077164598669
3274,2.671609384324306
3275,616.5501103202756
3276,5950.467128673916
3277,2187.0246670051743
3278,230.9659705722821
3279,2441.388596479358
3280,649.4977010709739
3281,1390.1210053880889
3282,222.14360353307416
3283,2841.111420404883
3284,447.1939738019423
3285,35.5482525038867
3286,2214.8490506096487
3287,731.0086066970821
3288,814.6273860558598
3289,894.5206750390413
3290,8081.080712748048
3291,1683.0823569066229
3292,4179.87010749397
3293,436.79577398930957
3294,768.9878270213925
3295,2160.4323824995504
3296,8122.389817022538
3297,2575.4733774850724
3298,3506.928174300546
3299,1503.3876554831993
3300,396.1795545220806
3301,1382.979897147564
3302,53.453341301146544
3303,322.7601954509259
3304,4713.577003818827
3305,765.8020209521283
3306,3087.1731084866487
3307,154.15713976539266
3308,1700.4617434675397
3309,3979.910270506684
3310,73.82598849672912
3311,888.0954897562326
3312,365.8880762674724
3313,1187.2288111441767
3314,261.60923206833206
3315,2546.6013845038797
3316,4283.01617368499
3317,7884.520709623379
3318,8684.129971531609
3319,590.2512934894488
3320,1112.4761396970682
3321,2076.4166852050325
3322,662.7567962739845
3323,76.14735305189103
3324,1105.3752129901254
3325,159.54257896076942
3326,1933.7700638077208
3327,1931.037977867748
3328,3706.6453661790856
3329,698.6480149494038
3330,8.484646485934231
3331,2767.175405596993
3332,75.81734412990986
3333,73.04368092637313
3334,1645.411597320991
3335,1967.0542568971641
3336,1729.3303603159322
3337,5896.3098385291905
3338,822.4149788614495
3339,4866.335570877139
3340,7.5671581437997695
3341,2289.4285203452373
3342,148.01949875867183
3343,35.03834844270477
3344,594.9078001750192
3345,5715.620383672259
3346,4402.5994199774195
3347,2986.603135811516
3348,2074.8103641582225
3349,248.51126796958195
3350,4083.7003616410984
3351,3764.170671827189
3352,6655.026705715578
3353,3595.786158877102
3354,308.7697699035439
3355,1736.3311530303529
3356,3661.803953531913
3357,66.96667880592551
3358,29.311326803267576
3359,1860.850201706357
3360,733.4826783827698
3361,571.0930682758893
3362,13308.272724831153
3363,2503.9211995573505
3364,6990.479789850792
3365,2756.889013392117
3366,2807.312384558685
3367,2239.7786355348144
3368,4246.143346239652
3369,9150.849197965512
3370,1099.0234721581567
3371,2739.622602639673
3372,177.00214631111842
3373,10010.529324392422
3374,5222.132539356809
3375,390.5786582772494
3376,456.35751221201826
3377,188.7599394579051
3378,2863.5111461692973
3379,3431.6599285581538
3380,29.157548444641556
3381,1787.82493311519
3382,5399.173663336244
3383,3394.8091593529275
3384,240.89969792851062
3385,4314.382962531935
3386,1738.3726834344898
3387,2283.1896142134974
3388,709.2760438887717
3389,2063.2698959294216
3390,1972.4258823331397
3391,1849.253429728392
3392,19.89484966661059
3393,10706.364538861048
3394,1588.1830914636187
3395,1610.9405274790192
3396,3551.4721812187
3397,2003.0249789246368
3398,9.719352455153418
3399,1606.8558692867555
3400,2564.4709670684856
3401,35.85988472519381
3402,2234.580157894782
3403,230.84111585711972
3404,350.839288454303
3405,35.06238890375301
3406,18.415894512486766
3407,441.6700455945752
3408,325.4226276349895
3409,794.3874042118052
3410,1557.6786202332032
3411,24.365029773720046
3412,3595.5662918592216
3413,5107.210363264367
3414,1510.1141673883299
3415,1276.2153923226258
3416,182.44342260992025
3417,4244.190223138936
3418,248.3492150363002
3419,967.7301661249313
3420,876.0644406543051
3421,2438.5284438417452
3422,78.84586874654792
3423,6613.841781455826
3424,405.5448619995186
3425,1625.7745545096614
3426,884.1110075514009
3427,174.01104750841444
3428,85.63596013050432
3429,5179.760351306835
3430,324.6307656692794
3431,1248.7123097939282
3432,12138.718698975626
3433,15.857804696460109
3434,536.7644437458617
3435,75.47667625314969
3436,1099.2769249069574
3437,954.085048287379
3438,607.0687539164537
3439,1739.3834555211417
3440,1834.5576997233707
3441,2151.0066427463453
3442,1806.6585819926083
3443,475.2815940995041
3444,3597.278776487025
3445,1326.440836534245
3446,322.881530443778
3447,172.96344025535493
3448,783.4302945101215
3449,149.66748456125552
3450,1903.928259777886
3451,3495.309028299637
3452,3448.872357659202
3453,1471.6474043002947
3454,363.5703939771776
3455,319.61503051514427
3456,143.55912419898112
3457,11.074047145323185
3458,596.2655482345981
3459,2034.7877739713565
3460,810.4869148836533
3461,525.2729907606538
3462,300.506665343252
3463,3607.677182540758
3464,99.37965420151957
3465,327.9501726075921
3466,4057.2124911407855
3467,460.04916779595067
3468,1398.0372799929069
3469,82.56466125358573
3470,658.3485714385196
3471,1794.3674020750489
3472,5108.0550106699775
3473,2429.783912576525
3474,2628.546876587152
3475,5288.03601776113
3476,8902.830964414215
3477,8156.405471495628
3478,1988.8621479677622
3479,30.85708514787215
3480,744.6096948601526
3481,792.4340709678808
3482,2075.3763159637674
3483,3492.2993208903868
3484,5166.825400979721
3485,2691.8753585505465
3486,86.49450671766382
3487,336.27192467180527
3488,3992.0567899104767
3489,3742.4147510355338
3490,446.3359936224074
3491,2104.3996367794302
3492,2340.59355236363
3493,6283.92431221121
3494,835.6595597876751
3495,94.0262247927605
3496,517.3682409598646
3497,2825.4098440225957
3498,3574.808440295951
3499,315.27331121010747
3500,2469.7421598230503
3501,1280.4300759177736
3502,2286.6027091282863
3503,45.50294766953291
3504,3.8453328965457922
3505,736.894630444238
3506,4259.894477050508
3507,3462.021933164934
3508,25.821651668043668
3509,65.28730722573577
3510,1035.3406122161002
3511,35.711961952002746
3512,5273.522741024882
3513,216.40916146524245
3514,2030.3758913223562
3515,209.53530826495884
3516,579.5640396087949
3517,7647.546296281635
3518,4240.771632408575
3519,9465.44896564784
3520,3464.532770675415
3521,1445.7929478378207
3522,2174.705649415924
3523,677.3879461588759
3524,318.6841433522694
3525,378.7263718428205
3526,2316.6964209718385
3527,1507.4476175814393
3528,4336.855476061764
3529,5600.160297587589
3530,756.5386849455119
3531,1197.9572221494686
3532,247.20302939038612
3533,286.40166389969517
3534,3546.8001481661627
3535,87.30340433412313
3536,646.0654546846608
3537,21.533116352046587
3538,3213.412735544233
3539,469.501261638038
3540,413.6035652587543
3541,5220.618291890434
3542,707.1799134349416
3543,1237.4247054079492
3544,82.84194091967288
3545,87.77346276752652
3546,2060.1345054956505
3547,957.0547182151607
3548,2857.4432201322106
3549,2830.9893149979157
3550,988.6254352071128
3551,32.35039200726955
3552,9.594220947795726
3553,564.6988106547335
3554,1558.1637589265956
3555,621.8227845613229
3556,267.9594171405917
3557,1607.5389921945582
3558,2702.2397537300576
3559,3048.4639868425866
3560,726.1927827318403
3561,20.871804861165423
3562,2687.3695478699606
3563,1664.2983323273475
3564,761.5050783352126
3565,1930.2326008377663
3566,6586.254642369145
3567,659.3413399419402
3568,419.814463521533
3569,893.6210947946199
3570,1314.0992207356996
3571,1186.0760145954864
3572,2.892582352831169
3573,447.30021299735625
3574,755.2624917225636
3575,2060.974525075252
3576,735.7757294685252
3577,3070.677046053846
3578,2150.082729015625
3579,979.3807473294257
3580,3839.566465855023
3581,2273.285582065137
3582,9680.78224413518
3583,5402.143208976545
3584,1442.1512809446801
3585,92.98665926297929
3586,641.6324913086546
3587,5186.307973969474
3588,292.45837452043713
3589,620.8141496091317
3590,1149.2734222839551
3591,1617.163078150017
3592,18.6806031042687
3593,570.782325929445
3594,3898.2052868863734
3595,2102.9628197258967
3596,560.1455666170657
3597,676.2748883815971
3598,106.46813481884749
3599,180.10119630154034
3600,1169.4956022600034
3601,1561.294033865686
3602,684.9430197645911
3603,620.1576195898944
3604,1210.7923904400334
3605,180.47294820261823
3606,923.5184020477697
3607,1725.2369601980472
3608,1633.3468017041037
3609,877.3925715692085
3610,3.9901816506900714
3611,2322.776360073235
3612,662.7493711833715
3613,3131.4925258079484
3614,1548.5565222491123
3615,591.9541624846688
3616,3665.222250429217
3617,3571.986554387112
3618,244.328762992462
3619,2224.291941871897
3620,401.57427385988734
3621,629.1998977544681
3622,3933.0434500615706
3623,100.43460766349439
3624,2145.61325690917
3625,1003.3767968880932
3626,1681.5269592358256
3627,605.2798832166444
3628,115.0057161990109
3629,118.05835773695522
3630,3939.4182738165255
3631,10807.353807494663
3632,1892.3191753262022
3633,62.96613681915571
3634,1488.234270077951
3635,250.16058983795338
3636,552.7300317291218
3637,159.4265711736984
3638,34.03212051017582
3639,13623.378738074372
3640,229.84661106440208
3641,1014.301774612929
3642,2391.4835143832543
3643,5.0675194817249
3644,2226.823324133876
3645,318.60825044234144
3646,416.3523424883974
3647,302.5983341690942
3648,2035.409012917554
3649,2791.007864817897
3650,279.56666068306635
3651,1805.111670267037
3652,298.08542160550684
3653,116.90670858590346
3654,4209.596867283474
3655,4586.0116460200925
3656,3479.43564763099
3657,460.71926571827044
3658,393.42529053959004
3659,88.50356207455022
3660,145.4992181387795
3661,553.5146652846878
3662,774.901402608338
3663,150.13063373413337
3664,4380.4145228614425
3665,223.79528373320568
3666,885.5894515912053
3667,222.12085063079348
3668,5838.817484863469
3669,171.17121879254944
3670,3070.0994874262938
3671,5113.630452606862
3672,2435.8045494558583
3673,417.09617661926023
3674,2913.276495984256
3675,1933.479526823831
3676,146.4988115960583
3677,178.32246581764304
3678,1495.212848116836
3679,376.15709437055625
3680,2096.166756806981
3681,4825.330926072447
3682,351.2888742067871
3683,565.8373596818273
3684,153.972989207023
3685,2536.7254800549367
3686,3023.6185571966416
3687,131.8685343075793
3688,108.10239530305583
3689,11105.782220403747
3690,2923.3846798094555
3691,3940.1193421604185
3692,412.70712956781415
3693,745.4504305775931
3694,35.70094342537283
3695,95.17951440648159
3696,2925.043786821374
3697,1876.5774706614613
3698,1988.344302818306
3699,304.55951296667644
